,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20,37.16534581184387,0.32820844588475356,1.7548330783843995,0.011287387661251449,20,0.05,"{'C': 20, 'gamma': 0.05}",0.9104551045510455,0.9107011070110701,0.9175688976377953,0.922244094488189,0.9141240157480315,0.9150182068694026,0.0044492308211057634,46,0.9894199421787537,0.9886202866457526,0.9884979702300406,0.9892975765776848,0.9887440029523926,0.9889159557169249,0.00037184315381567543
21,53.85380659103394,0.8005650423842176,2.565226411819458,0.010163574844774143,20,0.1,"{'C': 20, 'gamma': 0.1}",0.9134071340713407,0.9183271832718327,0.9202755905511811,0.9264271653543307,0.9168307086614174,0.9190532427910638,0.004317708452584607,6,0.9975395214369195,0.9968628898320724,0.9976626891376553,0.9975396727764793,0.9976011809570673,0.9974411908280387,0.0002927312717482547
22,87.4830313205719,0.9547075849115529,4.599309206008911,0.158534499522242,20,0.5,"{'C': 20, 'gamma': 0.5}",0.9126691266912669,0.9202952029520295,0.921013779527559,0.921505905511811,0.9165846456692913,0.9184135419742151,0.0033529456464124964,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,187.08012475967408,14.982900895101753,6.9265961170196535,0.05586743937764717,20,10,"{'C': 20, 'gamma': 10}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,194.45050110816956,16.886983127583985,7.304273080825806,0.0728633995774044,20,30,"{'C': 20, 'gamma': 30}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,195.02535052299498,17.123379313454524,7.393670988082886,0.025709805822543928,20,50,"{'C': 20, 'gamma': 50}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,195.25510654449462,17.09839956213503,7.456913900375366,0.17279680680408435,20,100,"{'C': 20, 'gamma': 100}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,14.215340709686279,0.2633023512396388,1.885395622253418,0.03480682015630639,25,0.001,"{'C': 25, 'gamma': 0.001}",0.845510455104551,0.8526445264452645,0.8454724409448819,0.8499015748031497,0.8523622047244095,0.8491782304891251,0.0031579404019290934,60,0.8555699083471735,0.8641200713538784,0.8626522327469553,0.8600073809816705,0.8643129536228319,0.861332509410502,0.003266764617897122
28,13.028732204437256,0.2772233979326938,1.40508975982666,0.038634991601843374,25,0.01,"{'C': 25, 'gamma': 0.01}",0.8752767527675277,0.8816728167281673,0.8860728346456693,0.8821358267716536,0.8885334645669292,0.8827379194961126,0.004513976515355039,53,0.9339976625453651,0.9375038444977548,0.9341247385902325,0.9333866404231763,0.9343092631319966,0.934664429837705,0.0014530664164561682
29,37.572105979919435,0.3028777447927446,1.7293038845062256,0.018380054652201317,25,0.05,"{'C': 25, 'gamma': 0.05}",0.9107011070110701,0.9121771217712177,0.9163385826771654,0.921998031496063,0.9141240157480315,0.9150674146245449,0.003948590345361456,45,0.9916343728855262,0.9901580857476779,0.9900971829253291,0.9906507565506212,0.9905277401894452,0.99061362765972,0.0005522516863537882
