,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,74.73746781349182,1.3845602678444755,0.22981510162353516,0.05150483830525587,15,25,300,80,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3921568627450981,0.38601823708206684,0.3626543209876544,0.41050903119868637,0.40481927710843374,0.3912316368899248,0.016737998743158646,69
18,163.02435245513917,4.511333043552511,0.24140505790710448,0.10458277749681277,15,50,30,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 50}",0.49115044247787615,0.48568155784650624,0.443661971830986,0.5125148986889154,0.4847775175644028,0.48355802496692546,0.022332128795981076,24
19,683.4298701763153,12.084864294907794,0.8838291645050049,0.07470722408121631,15,50,30,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 140}",0.49099099099099086,0.49241540256709454,0.45422116527942924,0.49823736780258526,0.49459783913565425,0.48609303523741,0.016121282835222267,20
20,368.40332970619204,8.704131522331826,0.5141391277313232,0.07331686747167702,15,50,30,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 80}",0.4932432432432432,0.4913494809688581,0.45614035087719296,0.4970691676436108,0.505938242280285,0.48874853939474916,0.01705782346278087,15
21,168.31011805534362,15.784794251218369,0.3090202331542969,0.09075377058564969,15,50,150,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 50}",0.41721854304635764,0.41922120961060483,0.38823529411764707,0.42197035745422845,0.42096219931271484,0.4135218845526505,0.012745359987771205,60
22,570.031202173233,6.002142344281811,0.7031002998352051,0.006863608362263266,15,50,150,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4238856181665264,0.4184100418410042,0.3857868020304568,0.43555555555555553,0.4156064461407973,0.41584968368530123,0.016511733335201974,57
23,342.2244560241699,1.836639546920833,0.4907492160797119,0.083252068627846,15,50,150,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 80}",0.4115702479338843,0.4163265306122449,0.38402718776550554,0.42680776014109345,0.41480206540447506,0.41070684335220653,0.0142831418732272,63
24,177.6964264392853,1.5180109402126498,0.23636879920959472,0.006116841893892207,15,50,300,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 50}",0.37886792452830187,0.3689179375453885,0.3435114503816794,0.3828483920367535,0.3686905632772494,0.36856826729966474,0.013696321329647617,81
25,500.52523651123045,3.286945926444693,0.6600825786590576,0.06900005191850835,15,50,300,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 140}",0.3902439024390244,0.3725055432372506,0.3518796992481203,0.393188854489164,0.37387387387387383,0.37633974317709906,0.014807300802748313,74
26,285.7455267906189,2.6072738428733926,0.4617284297943115,0.004501884417253778,15,50,300,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3863636363636364,0.3740685543964232,0.346646571213263,0.39471639471639464,0.3687315634218289,0.3741065504284051,0.016479590466877192,77
