,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,40.72655940055847,0.36742648378653275,0.1469048500061035,0.05320276690449226,15,25,150,50,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 50}",0.7470238095238095,0.7671641791044777,0.6865671641791045,0.7223880597014926,0.7253731343283583,0.7297049739772464,0.02696700407038866,38,0.8194029850746268,0.8120805369127517,0.8105891126025354,0.8210290827740492,0.8173005219985086,0.8160804478724943,0.004078501500658653
13,118.04470539093018,3.6852711398091413,0.384674072265625,0.0825122774488877,15,25,150,140,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 140}",0.7678571428571429,0.755223880597015,0.6925373134328359,0.7313432835820896,0.7402985074626866,0.7374550179214854,0.025702880526876786,21,0.8223880597014925,0.8128262490678598,0.8150633855331841,0.8225205070842655,0.8180462341536167,0.8181688871080837,0.00387145912539102
14,65.45971069335937,1.7381364151014118,0.21295204162597656,0.028819576001348404,15,25,150,80,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 80}",0.7559523809523809,0.7522388059701492,0.6865671641791045,0.7253731343283583,0.7492537313432835,0.7338792159102697,0.025966772992867728,31,0.826865671641791,0.8113348247576435,0.8150633855331841,0.8135719612229679,0.8180462341536167,0.8169764154618406,0.005404062132732333
15,40.10691914558411,1.2229381981144078,0.1629150390625,0.03939662400424803,15,25,300,50,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 50}",0.7767857142857143,0.764179104477612,0.7074626865671642,0.7492537313432835,0.7402985074626866,0.7475988215529548,0.023638389859785232,8,0.8052238805970149,0.7986577181208053,0.7986577181208053,0.7949291573452647,0.8016405667412378,0.7998218081850256,0.0034391427020470295
16,126.38468141555786,1.586543072080518,0.37486705780029295,0.009463912961155977,15,25,300,140,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 140}",0.7797619047619048,0.7701492537313432,0.6955223880597015,0.7373134328358208,0.7611940298507462,0.7487912501406809,0.030128099844647767,7,0.814179104477612,0.7949291573452647,0.7986577181208053,0.7919463087248322,0.8098434004474273,0.8019111378231883,0.008626174195868705
17,70.90061678886414,0.9911724677758659,0.2419722557067871,0.01698729307901389,15,25,300,80,"{'max_depth': 15, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 80}",0.7619047619047619,0.7731343283582089,0.7074626865671642,0.7432835820895523,0.7582089552238805,0.7488001526524588,0.022766012204377427,4,0.7985074626865671,0.7934377330350485,0.8061148396718867,0.8023862788963461,0.8105891126025354,0.8022070853784768,0.005935482843123276
18,161.53367681503295,22.20188662286955,0.30962018966674804,0.1038381796601979,15,50,30,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 50}",0.6726190476190477,0.6388059701492538,0.5761194029850746,0.6417910447761194,0.6238805970149254,0.630647343582116,0.03153357561635652,64,0.8977611940298508,0.8970917225950783,0.8911260253542133,0.8970917225950783,0.8873974645786726,0.8940936258305786,0.004124886738172827
19,722.6546011924744,6.203500972354205,1.0413406372070313,0.10951022535717755,15,50,30,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 140}",0.6547619047619048,0.6417910447761194,0.5671641791044776,0.6388059701492538,0.6119402985074627,0.6228958158859141,0.03115018845715954,70,0.9029850746268657,0.8888888888888888,0.8851603281133482,0.8821774794929157,0.8881431767337807,0.8894709895711598,0.0071625346699834384
20,409.5922068595886,5.875920826193232,0.5864171504974365,0.12681495111591307,15,50,30,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 80}",0.6458333333333334,0.6417910447761194,0.591044776119403,0.6328358208955224,0.6358208955223881,0.6294667850100937,0.019736602019820176,65,0.8917910447761194,0.8903803131991052,0.8903803131991052,0.8859060402684564,0.8769574944071589,0.887083041169989,0.005437303228472519
21,208.67514224052428,9.993953604297259,0.3350389003753662,0.16624491884706313,15,50,150,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 50}",0.7470238095238095,0.7582089552238805,0.6865671641791045,0.7313432835820896,0.7283582089552239,0.7303019301470908,0.02439614818409951,36,0.8097014925373134,0.8098434004474273,0.8135719612229679,0.8247576435495898,0.8076062639821029,0.8130961523478802,0.006139377094742385
22,624.5136734485626,2.0035482645523857,0.8720203399658203,0.16721184200132888,15,50,150,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 140}",0.7529761904761905,0.755223880597015,0.6776119402985075,0.7283582089552239,0.7402985074626866,0.7308959188130096,0.02833112795588538,35,0.8216417910447761,0.8113348247576435,0.8128262490678598,0.819537658463833,0.8128262490678598,0.8156333544803944,0.004137195642336187
23,358.61996002197264,4.090093659977378,0.4465176582336426,0.08925415416677526,15,50,150,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 80}",0.7380952380952381,0.755223880597015,0.6985074626865672,0.7313432835820896,0.7343283582089553,0.7315002937426692,0.018453753987997455,33,0.8111940298507463,0.8076062639821029,0.814317673378076,0.8225205070842655,0.8202833706189411,0.8151843689828263,0.005548339985811624
24,185.25490369796753,2.2516457394102516,0.3402420520782471,0.11743777009976383,15,50,300,50,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 50}",0.7648809523809523,0.7313432835820896,0.6925373134328359,0.7492537313432835,0.746268656716418,0.7368595455036038,0.024585869133255733,24,0.8029850746268656,0.7926920208799404,0.7941834451901566,0.8061148396718867,0.8038777032065623,0.7999706167150823,0.005451111238765842
25,518.8722525119781,6.3789656583051295,0.708504056930542,0.010760295963298274,15,50,300,140,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 140}",0.7678571428571429,0.7611940298507462,0.6865671641791045,0.7522388059701492,0.746268656716418,0.7428276234500869,0.029083824030126545,10,0.8022388059701493,0.7912005965697241,0.7889634601043997,0.7979120059656972,0.7979120059656972,0.7956453749151337,0.004861123446153793
26,300.1232566356659,2.3071005850028756,0.3778689861297607,0.0992000996285043,15,50,300,80,"{'max_depth': 15, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 80}",0.7708333333333334,0.755223880597015,0.7044776119402985,0.755223880597015,0.7432835820895523,0.7458109205473469,0.02244200922290378,9,0.8059701492537313,0.7979120059656972,0.7979120059656972,0.7971662938105891,0.7994034302759135,0.7996727770543256,0.003231486723139059
27,32.71105980873108,0.6612281877297748,0.29440970420837403,0.0811018644971548,30,5,30,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 50}",0.625,0.6149253731343284,0.5791044776119403,0.6029850746268657,0.6,0.604405012140361,0.015469065243089757,80,0.8783582089552239,0.8762117822520508,0.8695003728560775,0.8680089485458613,0.8769574944071589,0.8738073614032744,0.004209193105857127
28,91.57032613754272,0.9741175583508739,1.000911283493042,0.08896562646861506,30,5,30,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 140}",0.625,0.6268656716417911,0.5880597014925373,0.6238805970149254,0.6238805970149254,0.6175380478769424,0.014778592473942812,73,0.8805970149253731,0.8769574944071589,0.8732289336316182,0.877703206562267,0.8806860551826995,0.8778345409418232,0.0027481074947950613
29,52.382611989974976,1.3039648462606768,0.4791409969329834,0.009751541206301225,30,5,30,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 80}",0.6369047619047619,0.6059701492537314,0.5970149253731343,0.6358208955223881,0.6119402985074627,0.6175321128690905,0.016098065946948154,74,0.8820895522388059,0.8739746457867263,0.8762117822520508,0.8769574944071589,0.8739746457867263,0.8766416240942936,0.002972877586370833
30,24.796031332015993,0.529701607067165,0.24217262268066406,0.009535753954128645,30,5,150,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 50}",0.7142857142857143,0.7343283582089553,0.6835820895522388,0.7074626865671642,0.7164179104477612,0.7112156539836562,0.01642106222394815,54,0.8104477611940298,0.8113348247576435,0.8232662192393736,0.8165548098434005,0.8038777032065623,0.813096263648202,0.006488276001247435
31,68.57616467475891,0.465100989493906,0.8828281402587891,0.1406395091997765,30,5,150,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 140}",0.7470238095238095,0.7253731343283583,0.6776119402985075,0.7253731343283583,0.7283582089552239,0.7207506314295773,0.023030047984921954,49,0.8126865671641791,0.8046234153616704,0.8135719612229679,0.8158090976882924,0.8135719612229679,0.8120526005320154,0.0038554608204340976
